uid,nickname,time,star,comment
1651895713,关老弟-A,2021-01-02 13:03:23,1,太烂垃圾了，第一次给京东差评。系统卡顿买之前换过一次 换了之后10天前没啥问题 20天过了退换日期之后又出现系统卡顿，点击屏幕没反应等。打刺激战场严重掉帧，一点也不顺畅。花1w块钱买个手机，没到一个月就要维修，闹心。花1w块钱买个卡顿，不顺畅的手机，闹心。不想闹心的就别在京东买了。多花点钱去官网买吧。
-1881735929,何必哥,2021-01-02 12:57:47,1,手机黄屏色彩不均匀，京东以激活手机无故障拒绝退换。已向黑猫，315投诉，后续准备起诉
294441609,奇葩君君,2021-01-02 00:31:46,1,问题频频，严重怀疑机器的真假，是不是原厂机器，第一次自动关机，长达5分钟才开机。这次拍照问题，摄像头出了问题
1351479748,林***巴,2021-01-02 00:10:22,1,哎，伤心?屏幕绿了，自己晚上用的时候就感觉明显的很绿
-1359315717,JD周岳健,2021-01-01 22:37:45,1,你们拍照有 蓝点 这样的问题吗
1843767255,xiao丸子_,2021-01-01 22:31:30,1,用了接近一个月，谈谈我个人的感受，5位数的手机，出厂屏保没有，插线耳机没有，充电器头没有，保护壳没有。说一下信号，那特别差，有时候直接没网，只能重启后正常，多次接不到电话，无法接通，亲测。~来信息不及时提示，过几分钟后点开~进去才发现几分钟前发的信息，触控不精准，有时点好几下才有反应，后面苹果logo双击灵敏度很不高，截图有时候会自动截图，有时候点6.7次才截屏。嘿Siri，我同事随便叫醒，没有声音识别，系统设置繁琐复杂，没有安卓方便，安卓把常用设置都放到主列表里，链接漫步者NBpro蓝牙耳机接电话有时候会自动开手机听筒。耳机无法听到声音，需要返回通话界面点击蓝牙耳机接听。手机打王者荣耀时候下拉状态栏，返回再进游戏就卡顿一秒，游戏声音自动变的很小，一把结束后会突然声音特别大，然后恢复正常，反复测试一样，王者荣耀手机后背明显发热，但是也不卡。这个手机外放音质不错，尤其刷~的时候，低音很明显，显示效果也不错，拍照更不用说了，很漂亮。还不太熟练，拍的也不是很好，重度使用一天两充。充电速度不快。总体来说给个差评，挺失望的，目前还在用，还在适应苹果的信号。。手机做工还是很不错的，没有别人说
954041820,181*****836_p,2021-01-01 22:28:06,1,假货，不到一月死机七八次
-392891368,h***8,2021-01-01 18:29:10,1,手机收到后激活，有别人登录的邮箱记录，沟通耽误了十天，售后无法解决退货，谨慎购买手机！
-1251490833,jd_180814mnk,2021-01-01 18:04:43,1,太抠门了，手机壳都没有一个
-2506689,NopaNoha6tua,2021-01-01 17:36:17,1,所谓的原装手机壳 竟然自己裂掉了 实属是垃圾 还没有十几块的好
-1879886463,l***0,2021-01-01 14:40:15,1,差评，奉劝大家千万不要在这里旧换新，给你高补贴，发有瑕疵的手机，如果退货，补贴700扣掉，少退700工作人员服务特别差，买电子产品一定要去专卖店！大过年的损失700！经过这一次以后再也不用京东了！     爱回收强制带走手机，这几天损失很大，京东和爱回收互相拿客户踢皮球！大家 千万注意
-1348411754,jd_187326ywl,2021-01-01 12:55:45,1,买了不到一个月，就送蓝牙耳机，太#了，还是去苹果官网买吧
-38813656,一个小晨曦1,2021-01-01 12:32:26,1,不要在京东购买， 这么贵的手机 一点售后保障都没有 ，打客服电话 联系在线客服 都没有任何回应 以后不会在京东购买了 买完第六天就增加赠品 让给补也不给补  不是说7天价保吗。都是虚的
-1633880267,jd186312wqh,2021-01-01 10:48:27,1,拿到手对比原6sp手机，屏幕和拍照明显发黄，申请售后，取回检测，给的答复是没有问题，原件返回，我收到返回的快递打开后，发现我之前贴的钢化膜已经被撕掉，且屏幕没有任何的保护，用一个小塑料的袋子装着，手机全身非常脏，全是手指印，我拿了手机后第一件事就是配了钢化膜和保护壳，自己都没把手机弄这么脏过。擦干净屏幕后，发现屏幕左下角有一个明显的划痕，立马找了京东售后处理，京东第二天打电话给的处理联系是，取回手机进行检测，时间是7-15 个工作日，由于时间太久，且我不知道一个划痕为什么需要检测这么久？是检测划痕是谁弄出来的，还是检测划痕是什么时间弄出来的？从而判断责任归谁。对于检测内容和检测后可能会出现的处理情况一概不知，我当时拒绝了这个处理方式，让他给另外的方案，他说48小时再给我回复，然后过了两天没有回复，是我打电话找了2次才有负责这个售后问题的专员给我打电话，处理方式还是跟第一次一样，没有任何差别，就是浪费了3天时间，在这个期间，手机我一直没有用，放在家里。本来打算按照他们的意思寄回，后来怕途中再有损伤，且对检测和售后服务已经失去信心，维权太难，只能自己承担损失。对京东售后和苹果售后太失望。
-1537718557,j***9,2021-01-01 10:16:08,1,12pormax绿屏难受死了要等个十几二十天检测绿屏现在还不能确定是绿屏
-741421033,q***9,2021-01-01 09:33:47,1,麻烦的机子，各种问题，醉了
563732242,PZX838718,2021-01-01 09:33:06,1,费电、发烫、信号不好。
1644571233,Y***磊,2021-01-01 08:49:41,1,用着有问题。触摸不灵，送过去检修说没事。又退回来。不让退换
366097413,icks520,2021-01-01 03:11:45,1,一次体验终身不用，像爱回收这种公司很惊讶怎么能存在于市场呢？
-893158801,j***b,2020-12-31 22:31:41,1,屏幕有磨痕！！！但是激活了以后贴膜的时候才发现 真是只能自认倒霉了  估计不是新机。好气 一万块买了个有瑕疵的
-1871540516,莫***7,2020-12-31 18:35:43,1,收到货以后里面的盒子坑坑洼洼的、好像经历了*****、也或者出了**、这就算了、回来以后买这个手机就是为了用5g回来用不了、给苹果官方打电话了、也没解决、送的卡也无法使用、客服也垃圾、卡不能用
、让我联系苹果客服、一个字、绝。
1040340753,s***9,2020-12-31 14:50:11,1,充电发烫严重 有点离奇的烫
-1777960343,匹***1,2020-12-31 10:13:27,1,就这么说吧，拆封看到有划痕，联系客服处理，说寄回检测！收到后就给我维修？全新未激活的机子你就开始维修了？这做法有点迷了吧，第一次在该平台购买就给我翻车了，只想说一句棒！这样不就相当于我购买了一个瑕疵机了？售后处理有问题！
-828287315,j***g,2020-12-31 09:46:44,1,违反国家法律三包规定，手机故障，问题不解决，就是拖着，真是无语了
1594007750,星花瞳,2020-12-31 02:07:54,1,外形外观：个人建议还是去实体店买吧 有毛病 激活之后屏幕就出现问题 送回去检查给我的回复是短暂性问题 我很疑惑新买的东西不是应该一点问题没有吗 ？然后又给我寄了回来 第二天我果断上二手优品出售了 前后陪了两千来块 哎！就当买了教训我也涨记性了。
530280166,jd_009226705,2020-12-30 22:11:50,1,手机有瑕疵也不解决吗？
-168988014,JD财务太搓了,2020-12-30 21:00:15,1,七公里路，早上8点送到晚上6点，我还加班等你送货
-684526488,c***g,2020-12-30 20:19:26,1,千万不要买，垃圾手机，到货两周，坏了两次
1108127658,MG希泽,2020-12-30 20:09:58,1,手机闪屏很严重
客服也不回复
后悔买了
手机有时候还卡 甚至不动
1947549848,高***铝,2020-12-30 18:46:00,1,~语音功能经常卡顿，听了两秒都是重重复复的，一直停不下来，必须要重启才能把这个故障排除，烦死了，双11买的到现在也没有多长时间都已经出现4次这种情况了。
-828287315,j***g,2020-12-30 16:32:27,1,垃圾以后再也不买苹果售后虎弄人
2104060622,学***d,2020-12-30 15:57:46,1,绿屏严重看好了吧&hellip;&hellip;翠绿翠绿翠绿的
-1678900903,孙***8,2020-12-30 14:57:50,1,手机拍视频转出去后有曝光模糊，售后说要15天检测维修，请给安排退货退款谢谢
74210366,意思是想怪我咯,2020-12-30 14:52:29,1,其他特色：这就是iPhone12pro Max吗？我才购买使用一个月就出现照相问题，问了客服就说重启，难道我每次出现这样的问题都要重启手机而不是系统根源上去解决？真的是垃圾iPhone
25303560,j***u,2020-12-30 14:42:43,1,~发不了语音，手机卡顿，手机温度过高不能使用，充电手机过热，电池电量不到一天就没了，返厂检测，说没有问题，再次收到~语音功能还是用不了，客服就是推脱，不解决问题，又让我自己去检测，反正大家买的时候注意点吧！我也是一直用苹果手机觉的好用，才继续买的，这次太让人不舒服了
1819258707,LiuYx728,2020-12-30 11:26:48,1,充电时候发烫，感觉快要爆炸，而且5g根本不能用，用5g，手机会更烫，充电发烫充电发烫，勿买，这个手机本身就存在充电发烫的问题，之前用的苹果8p，还有苹果11，都没有出现过这种问题，但是这个充电能烫死。
-900738632,j***2,2020-12-30 08:12:09,1,信号是真的不好，对比华为太差了，同样的地方华为三格信号，上网电话都没问题，苹果直接一格，只能打电话，上不了网。手机刚换机使用一个月，想换回华为去，但又不忍心花了这么多票子
-1822984104,tssdhtmfg,2020-12-29 22:03:12,1,手机屏幕里面有异物，客服检验后说不是硬件问题不给换,10000块钱的东西，就这态度，继续投诉&hellip;&hellip;
-316342487,luanjiale,2020-12-29 21:32:48,1,我1万1买的，二十天就降了1千多，太**坑了，京东再见?垃圾
836093076,j***7,2020-12-29 20:43:58,1,12月3号下单，手机收到就触屏失灵，申请退货，售后要求检测。检测说没问题，原返，结果发丢。一直不处理。多次投诉315也是没用。后来专员退款8392，少退540，后又退540。现在还有1313税款未退。发票已返回。订单没完成的情况下直接完成。现在没有任何售后窗口。只有客服按钮。这就是店大欺客。今天12月29日。26天都解决不了。
其他特色：触屏失灵
-2114144953,j***y,2020-12-29 19:30:23,1,刚买的，发过来激活过程中就发现左上角的返回键不灵敏，返售后一周检查没问题说升级一个什么软件又返回来，还是同样的问题，一万多的手机触屏还没有安卓机触控灵敏，到底是哪出了问题，返回键很多时候需要点击很多次才可以。其他都好，这个弄的人很心烦，很不爽的一次购机也不给换新机。
2014924989,我是你的小酷吊,2020-12-29 17:41:42,1,首先作为几年的苹果用户，我是有资格来评论这款手机的1.充电速度太慢，我之前有一个安卓备用机，半个小时差不多就充满了，苹果就不用说了吧，都2020了，我想问一下还有用5w的充电头的苹果用户吗？2.这百年不变的外观设计，拿在手里不割手吗？观众再怎么喜欢你，也有审美疲劳吧3.我对比了一下国内同价格的手机，突然觉得苹果的时代应该快过去了，这可能是最后一款能收割国内用户的机型了吧，如果明年苹果没有什么重大改变，还在靠它的生态系统发家致富的话。希望大家以后买手机的时候能理智对待，苹果真的越来越难用了，多支持国内品牌。比如我昨天看的小米11发布会，实锤羡慕了，现在想便宜出了手里这台苹果12max，买个小米11，~？哈哈哈4.最重要的是包装真的太垃圾了，什么环保，用户没有一点选择的余地，我收到货的时候以为我买了个地摊货呢，很廉价的感觉，如果真的要环保，一年把赚的利润拿去种点树他不香吗？为什么要用消费者来买单呢？强行往自己脸上贴金？
828335226,shikiWong,2020-12-29 17:34:39,1,千万不要买那个保值换新服务，买之前跟我明确承诺说要是没有货会延长履约期，然后一直没有货，最后有货了，人家告诉你已经过期了兑现不了了，#，欺诈。
-1130614123,江***贵,2020-12-29 16:49:55,1,建议还是去官网或者天猫旗舰店购买，没有七天无理由退换货，有了问题京东真的不管，互相推卸责任，客服总是答非所问，第一次在京东买iPhone也是最后一次，售后真的垃圾
-1817092866,追***猪,2020-12-29 16:22:19,1,背壳里面有灰尘，3处灰尘，还是在背壳里面，幸好镜头没有灰，所谓的绿屏，哎，将就用吧！没有遇到绿屏严重。但是一万的机子，3处背壳里面有灰，心里肯定不舒服，建议你们去看下那些手机有问题的人回复，有几个换的好的？自己品吧！况且我这个是激活了，才看到，建议你们下次在白天打开快递，当着京东快递员的面打开，然后在阳光下检测手机外壳是否有划痕，和灰尘，镜头有没有灰。背壳里面有没有灰尘。手机不激活的时候检测手机录屏，可以不激活电脑下载爱思助手检测屏幕型号，我这是三星屏，虽说三星屏绿屏机率小，但是还是有绿屏的。按照他们检测绿屏的方法，检测，感觉没有绿。还好吧！说实话背壳里面有灰，这怎么弄，客服意思是去鉴定，我看了跟我一样情况的，他们说即使鉴定成功，换货换的心碎。哎哪有时间换，这不是官方直营店，真正的官方的只有手机官网和天猫那个，即使激活14天只要是质量问题都可以免费换新，手机商店里面官网，24期免息，吃了了不知道亏。
1142092855,清瑶QY,2020-12-29 15:55:13,1,用了第十天，连不上手机卡，联系苹果官方客服，通过各种方式尝试挽救，都没有显示手机卡，用不了蜂窝数据就是搬砖一块，一直相信京东的产品质量，但是这次体验感非常非常不佳，才10天，退货过了日期，不退就只能返厂检测，返厂检测效率非常慢，三天处在检测页面，没有任何变化，客服说需要7-15天，真是非常烦，感觉花钱买不痛快，再也不会在京东买东西了，也不会推荐给身边的任何人在京东购物，彻底放弃京东。
-2066061806,j***4,2020-12-29 14:31:54,1,才用一个月不到，手机没声音，~不行，通话听不见，好后悔，客服还不给处理
-2057727504,f***7,2020-12-29 12:40:22,1,手机边角缝隙大，质量问题。却不让更换？
1825644952,jd_186666hve,2020-12-27 20:37:51,1,收到手机正常使用三天之后两张卡都显示无服务状态，申请退货，第二天京东取走，但是12天之后才有电话告知可以换货，整个确认检修的时间相当长，感觉失望。这样的反应速度对于急需要用手机的人来说简直是个灾难。而且过程中催促几乎没有用。
-339382112,CASACwVuxVvU,2020-12-27 19:21:34,1,手机无线充电器坏了。用无线充电器充不了电给手机。
1746403836,永结真缘,2020-12-27 19:05:57,1,包装简陋，外包装破损严重，手机边框有划痕，肉眼可见，以后不在京东买任何东西
836093076,j***7,2020-12-27 18:31:46,1,服务态度超级差，有问题只会打官方语言，买个手机就一个手机，我买个手机还不能用，开封没登录还不能退，买个东西连看的资格都没有？美国佬的东西咋这么#？
1267704743,jd_墨染流年,2020-12-27 18:31:35,1,收到货免提声音音质滋拉滋拉特别差。收到货货品整掉漆严重不给解决。
178050733,Summer_szx,2020-12-27 17:21:49,1,兄弟们别买了，我这手机有质量问题检测说没问题不管，我要求找售后经理，售后人员说没有经理欺瞒顾客，没等顾客说完话就直接挂电话
1756343599,j***f,2020-12-27 17:08:50,1,快递包装有人为搞坏一个口子，京东快递就这样
804187136,握草你妻负我,2020-12-27 15:37:53,1,小心京东的套路，明明记得价格11899是512内存的，结果下单没仔细看花了11897买了个256的。退也不能退，只能当冤大头。奉劝各位下单之前一定要看清楚看仔细，少花冤枉钱，店大了开始欺客了
992885529,柯***9,2020-12-27 14:08:44,1,良心建议大家不要在这里买手机，我肠子都毁青了，没去官网买，没去授权店买，在这里付款后等了一个月，等到一个问题机器，开封后发现背面有两处划痕，开封后半小时内发现及时与客服联系申请换货，给我的回答是外观问题不在三包内，合着收到个破屏机器也得认栽吗？也不负责吗？所以大家想好了，外观问题不在退货换货内，你收到什么就是什么，所以你们敢买吗？官网可以退换货，授权店也可以，就**这里不可以，只要你拆封后这手机就是你的，维权投诉都无用，一句话不换，售后客服态度很差，说话强硬，我倒霉我认栽我拿一万多买个教训，从此告别这个东西平台购物！
-1602694204,峰峰买东西,2020-12-27 09:47:22,1,老是出现运营商满信号但是不能上网的情况
